ID,名称,中文名称
2264,植物特攻の神秘石,""
2265,ゾンビ特攻の秘石,僵尸特攻的秘石
2266,ゾンビ特攻の大秘石,僵尸特攻的大秘石
2267,ゾンビ特攻の極秘石,僵尸特攻的极秘石
2268,ゾンビ特攻の神秘石,""
2269,ゴースト特攻の秘石,幽灵特攻的秘石
2270,ゴースト特攻の大秘石,幽灵特攻的大秘石
2271,ゴースト特攻の極秘石,幽灵特攻的极秘石
2272,ゴースト特攻の神秘石,""
2273,ドール特攻の秘石,人偶特攻的秘石
2274,ドール特攻の大秘石,人偶特攻的大秘石
2275,ドール特攻の極秘石,人偶特攻的极秘石
2276,ドール特攻の神秘石,""
2277,キメラ特攻の秘石,奇美拉特攻的秘石
2278,キメラ特攻の大秘石,奇美拉特攻的大秘石
2279,キメラ特攻の極秘石,奇美拉特攻的极秘石
2280,キメラ特攻の神秘石,""
2281,天使特攻の秘石,天使特攻的秘石
2282,天使特攻の大秘石,天使特攻的大秘石
2283,天使特攻の極秘石,天使特攻的极秘石
2284,天使特攻の神秘石,""
2285,巨人特攻の秘石,巨人特攻的秘石
2286,巨人特攻の大秘石,巨人特攻的大秘石
2287,巨人特攻の極秘石,巨人特攻的极秘石
2288,巨人特攻の神秘石,""
2289,炎をまとう者の大秘石,炎之缠身者的大秘石
2290,氷をまとう者の大秘石,冰之缠身者的大秘石
2291,雷をまとう者の大秘石,雷之缠身者的大秘石
2292,風をまとう者の大秘石,风之缠身者的大秘石
2293,土をまとう者の大秘石,土之缠身者的大秘石
2294,水をまとう者の大秘石,水之缠身者的大秘石
2295,光をまとう者の大秘石,光之缠身者的大秘石
2296,闇をまとう者の大秘石,暗之缠身者的大秘石
2297,音波をまとう者の大秘石,音波缠身者的大秘石
2298,バイオをまとう者の大秘石,生化缠身者的大秘石
2299,快楽をまとう者の大秘石,快乐缠身者的大秘石
2300,物理強化の秘石,物理强化的秘石
2301,物理強化の大秘石,物理强化的大秘石
2302,物理強化の絶秘石,物理强化的绝秘石
2303,物理強化の神秘石,物理强化的神秘石
2304,物理強化の無限秘石,""
2305,通常攻撃の秘石,普通攻击的秘石
2306,通常攻撃の大秘石,普通攻击的大秘石
2307,通常攻撃の絶秘石,普通攻击的绝秘石
2308,通常攻撃の神秘石,普通攻击的神秘石
2309,通常攻撃の無限秘石,""
2310,短剣技の秘石,短剑技的秘石
2311,短剣技の大秘石,短剑技的大秘石
2312,短剣技の絶秘石,短剑技的绝秘石
2313,短剣技の神秘石,短剑技的神秘石
2314,短剣技の無限秘石,""
2315,剣技の秘石,剑技的秘石
2316,剣技の大秘石,剑技的大秘石
2317,剣技の絶秘石,剑技的绝秘石
2318,剣技の神秘石,剑技的神秘石
2319,剣技の無限秘石,""
2320,尖剣技の秘石,尖剑技的秘石
2321,尖剣技の大秘石,尖剑技的大秘石
2322,尖剣技の絶秘石,尖剑技的绝秘石
2323,尖剣技の神秘石,尖剑技的神秘石
2324,尖剣技の無限秘石,""
2325,刀技の秘石,刀技的秘石
2326,刀技の大秘石,刀技的大秘石
2327,刀技の絶秘石,刀技的绝秘石
2328,刀技の神秘石,刀技的神秘石
2329,刀技の無限秘石,""
2330,槍技の秘石,枪技的秘石
2331,槍技の大秘石,枪技的大秘石
2332,槍技の絶秘石,枪技的绝秘石
2333,槍技の神秘石,枪技的神秘石
2334,槍技の無限秘石,""
2335,斧技の秘石,斧技的秘石
2336,斧技の大秘石,斧技的大秘石
2337,斧技の絶秘石,斧技的绝秘石
2338,斧技の神秘石,斧技的神秘石
2339,斧技の無限秘石,""
2340,棍技の秘石,棍技的秘石
2341,棍技の大秘石,棍技的大秘石
2342,棍技の絶秘石,棍技的绝秘石
2343,棍技の神秘石,棍技的神秘石
2344,棍技の無限秘石,""
2345,鎌技の秘石,镰技的秘石
2346,鎌技の大秘石,镰技的大秘石
2347,鎌技の絶秘石,镰技的绝秘石
2348,鎌技の神秘石,镰技的神秘石
2349,鎌技の無限秘石,""
2350,弓技の秘石,弓技的秘石
2351,弓技の大秘石,弓技的大秘石
2352,弓技の絶秘石,弓技的绝秘石
2353,弓技の神秘石,弓技的神秘石
2354,弓技の無限秘石,""
2355,鞭技の秘石,鞭技的秘石
2356,鞭技の大秘石,鞭技的大秘石
2357,鞭技の絶秘石,鞭技的绝秘石
2358,鞭技の神秘石,鞭技的神秘石
2359,鞭技の無限秘石,""
2360,投擲技の秘石,投掷技的秘石
2361,投擲技の大秘石,投掷技的大秘石
2362,投擲技の絶秘石,投掷技的绝秘石
2363,投擲技の神秘石,投掷技的神秘石
2364,投擲技の無限秘石,""
2365,鉄球技の秘石,铁球技的秘石
2366,鉄球技の大秘石,铁球技的大秘石
2367,鉄球技の絶秘石,铁球技的绝秘石
2368,鉄球技の神秘石,铁球技的神秘石
2369,鉄球技の無限秘石,""
2370,扇技の秘石,扇技的秘石
2371,扇技の大秘石,扇技的大秘石
2372,扇技の絶秘石,扇技的绝秘石
2373,扇技の神秘石,扇技的神秘石
2374,扇技の無限秘石,""
2375,銃技の秘石,铳技的秘石
2376,銃技の大秘石,铳技的大秘石
2377,銃技の絶秘石,铳技的绝秘石
2378,銃技の神秘石,铳技的神秘石
2379,銃技の無限秘石,""
2380,多武器技の秘石,多武器技的秘石
2381,多武器技の大秘石,多武器技的大秘石
2382,多武器技の絶秘石,多武器技的绝秘石
2383,多武器技の神秘石,多武器技的神秘石
2384,多武器技の無限秘石,""
2385,格闘の秘石,格斗的秘石
2386,格闘の大秘石,格斗的大秘石
2387,格闘の絶秘石,格斗的绝秘石
2388,格闘の神秘石,格斗的神秘石
2389,格闘の無限秘石,""
2390,短剣技使用可能の超秘石,可以使用短剑技的超秘石
2391,剣技使用可能の超秘石,可以使用剑技的超秘石
2392,尖剣技使用可能の超秘石,可以使用尖剑技的超秘石
2393,刀技使用可能の超秘石,可以使用刀技的超秘石
2394,槍技使用可能の超秘石,可以使用枪技的超秘石
2395,斧技使用可能の超秘石,可以使用斧技的超秘石
2396,棍技使用可能の超秘石,可以使用棍技的超秘石
2397,鎌技使用可能の超秘石,可以使用镰技的超秘石
2398,弓技使用可能の超秘石,可以使用弓技的超秘石
2399,鞭技使用可能の超秘石,可以使用鞭技的超秘石
2400,投擲技使用可能の超秘石,投掷技可用的超秘石
2401,鉄球技使用可能の超秘石,铁球技可用的超秘石
2402,扇技使用可能の超秘石,扇技可用的超秘石
2403,銃技使用可能の超秘石,铳技可用的超秘石
2404,多武器技使用可能の超秘石,多武器技可用的超秘石
2405,格闘使用可能の超秘石,格斗可用的超秘石
2406,全武技スキル使用可能の極秘石,所有武技技能可用的极秘石
2407,短剣技二連続発動の究極秘石,短剑技二连发的究极秘石
2408,短剣技三連続発動の最終秘石,短剑技三连发的最终秘石
2409,剣技二連続発動の究極秘石,剑技二连发的究极秘石
2410,剣技三連続発動の最終秘石,剑技三连发的最终秘石
2411,尖剣技二連続発動の究極秘石,尖剑技二连发的究极秘石
2412,尖剣技三連続発動の最終秘石,尖剑技三连发的最终秘石
2413,刀技二連続発動の究極秘石,刀技二连发的究极秘石
2414,刀技三連続発動の最終秘石,刀技三连发的最终秘石
2415,槍技二連続発動の究極秘石,枪技二连发的究极秘石
2416,槍技三連続発動の最終秘石,枪技三连发的最终秘石
2417,斧技二連続発動の究極秘石,斧技二连发的究极秘石
2418,斧技三連続発動の最終秘石,斧技三连发的最终秘石
2419,棍技二連続発動の究極秘石,棍技二连发的究极秘石
2420,棍技三連続発動の最終秘石,棍技三连发的最终秘石
2421,鎌技二連続発動の究極秘石,镰技二连发的究极秘石
2422,鎌技三連続発動の最終秘石,镰技三连发的最终秘石
2423,弓技二連続発動の究極秘石,弓技二连发的究极秘石
2424,弓技三連続発動の最終秘石,弓技三连发的最终秘石
2425,鞭技二連続発動の究極秘石,鞭技二连发的究极秘石
2426,鞭技三連続発動の最終秘石,鞭技三连发的最终秘石
2427,投擲技二連続発動の究極秘石,投掷技二连发的究极秘石
2428,投擲技三連続発動の最終秘石,投掷技三连发的最终秘石
2429,鉄球技二連続発動の究極秘石,铁球技二连发的究极秘石
2430,鉄球技三連続発動の最終秘石,铁球技三连发的最终秘石
2431,扇技二連続発動の究極秘石,扇技二连发的究极秘石
2432,扇技三連続発動の最終秘石,扇技三连发的最终秘石
2433,銃技二連続発動の究極秘石,铳技二连发的究极秘石
2434,銃技三連続発動の最終秘石,铳技三连发的最终秘石
2435,多武器技二連続発動の究極秘石,多武器技二连发的究极秘石
2436,多武器技三連続発動の最終秘石,多武器技三连发的最终秘石
2437,格闘二連続発動の究極秘石,格斗二连发的究极秘石
2438,格闘三連続発動の最終秘石,格斗三连发的最终秘石
2439,武技二連続発動の混沌秘石,武技二连发的混沌秘石
2440,会心を繰り出す者の秘石,会心一击者的秘石
2441,会心を繰り出す者の大秘石,会心一击者的大秘石
2442,会心を繰り出す者の超秘石,会心一击者的超秘石
2443,会心を繰り出す者の絶秘石,会心一击者的绝秘石
2444,会心を繰り出す者の極秘石,会心一击者的极秘石
2445,反撃する者の秘石,反击者的秘石
2446,反撃する者の大秘石,反击者的大秘石
2447,反撃する者の超秘石,反击者的超秘石
2448,反撃する者の絶秘石,反击者的绝秘石
2449,反撃する者の極秘石,反击者的极秘石
2450,魔を嫌う者の秘石,厌恶魔物者的秘石
2451,魔を嫌う者の大秘石,厌恶魔物者的大秘石
2452,魔を嫌う者の極秘石,厌恶魔物者的极秘石
2453,魔を嫌う者の神秘石,厌恶魔物者的神秘石
2454,魔を嫌う者の無限秘石,厌恶魔物者的无限秘石
2455,緑を嫌う者の秘石,厌恶绿色者的秘石
2456,緑を嫌う者の大秘石,厌恶绿色者的大秘石
2457,緑を嫌う者の極秘石,厌恶绿色者的极秘石
2458,緑を嫌う者の神秘石,厌恶绿色者的神秘石
2459,緑を嫌う者の無限秘石,厌恶绿色者的无限秘石
2460,海を嫌う者の秘石,厌恶海洋者的秘石
2461,海を嫌う者の大秘石,厌恶海洋者的大秘石
2462,海を嫌う者の極秘石,厌恶海洋者的极秘石
2463,海を嫌う者の神秘石,厌恶海洋者的神秘石
2464,海を嫌う者の無限秘石,厌恶海洋者的无限秘石
2465,牙を嫌う者の秘石,厌恶利齿者的秘石
2466,牙を嫌う者の大秘石,厌恶利齿者的大秘石
2467,牙を嫌う者の極秘石,厌恶利齿者的极秘石
2468,牙を嫌う者の神秘石,厌恶利齿者的神秘石
2469,牙を嫌う者の無限秘石,厌恶利齿者的无限秘石
2470,羽を嫌う者の秘石,厌恶羽毛者的秘石
2471,羽を嫌う者の大秘石,厌恶羽毛者的大秘石
2472,羽を嫌う者の極秘石,厌恶羽毛者的极秘石
2473,羽を嫌う者の神秘石,厌恶羽毛者的神秘石
2474,羽を嫌う者の無限秘石,厌恶羽毛者的无限秘石
2475,死を嫌う者の秘石,厌恶死亡者的秘石
2476,死を嫌う者の大秘石,厌恶死亡者的大秘石
2477,死を嫌う者の極秘石,厌恶死亡者的极秘石
2478,死を嫌う者の神秘石,厌恶死亡者的神秘石
2479,死を嫌う者の無限秘石,厌恶死亡者的无限秘石
2480,無を嫌う者の秘石,厌恶虚无者的秘石
2481,無を嫌う者の大秘石,厌恶虚无者的大秘石
2482,無を嫌う者の極秘石,厌恶虚无者的极秘石
2483,無を嫌う者の神秘石,厌恶虚无者的神秘石
2484,無を嫌う者の無限秘石,厌恶虚无者的无限秘石
2485,状態異常特攻強化の秘石,状态异常特攻强化的秘石
2486,状態異常特攻強化の超秘石,状态异常特攻强化的超秘石
2487,状態異常特攻強化の神秘石,状态异常特攻强化的神秘石
2489,SPの秘石,SP的秘石
2490,SPの大秘石,SP的大秘石
2491,SPの超秘石,SP的超秘石
2492,SPの絶秘石,SP的绝秘石
2493,SPの極秘石,SP的极秘石
2494,SPの神秘石,SP的神秘石
2495,SPの無限秘石,SP的无限秘石
2496,SPの究極秘石,SP的究极秘石
2497,SPの混沌秘石,SP的混沌秘石
2498,SPの最終秘石,SP的最终秘石
2499,素早さの秘石,敏捷的秘石
2500,素早さの大秘石,敏捷的大秘石
2501,素早さの超秘石,敏捷的超秘石
2502,素早さの絶秘石,敏捷的绝秘石
2503,素早さの極秘石,敏捷的极秘石
2504,素早さの神秘石,敏捷的神秘石
2505,素早さの無限秘石,敏捷的无限秘石
2506,素早さの究極秘石,敏捷的究极秘石
2507,素早さの混沌秘石,敏捷的混沌秘石
2508,素早さの最終秘石,敏捷的最终秘石
2509,器用さの秘石,灵巧的秘石
2510,器用さの大秘石,灵巧的大秘石
2511,器用さの超秘石,灵巧的超秘石
2512,器用さの絶秘石,灵巧的绝秘石
2513,器用さの極秘石,灵巧的极秘石
2514,器用さの神秘石,灵巧的神秘石
2515,器用さの無限秘石,灵巧的无限秘石
2516,器用さの究極秘石,灵巧的究极秘石
2517,器用さの混沌秘石,灵巧的混沌秘石
2518,器用さの最終秘石,灵巧的最终秘石
2519,SP消費軽減の秘石,SP消耗减轻的秘石
2520,SP消費軽減の絶秘石,SP消耗减轻的绝秘石
2521,SP消費軽減の神秘石,SP消耗减轻的神秘石
2522,SP消費軽減の混沌秘石,SP消耗减轻的混沌秘石
2523,ダメージSP変換の大秘石,伤害SP转换的大秘石
2524,2524,""
2525,2525,""
2526,2526,""
2527,即死付加の秘石,即死附加的秘石
2528,即死付加の大秘石,即死附加的大秘石
2529,即死付加の超秘石,即死附加的超秘石
2530,即死付加の絶秘石,即死附加的绝秘石
2531,即死付加の極秘石,即死附加的极秘石
2532,昇天付加の秘石,升天附加的秘石
2533,昇天付加の大秘石,升天附加的大秘石
2534,昇天付加の超秘石,升天附加的超秘石
2535,昇天付加の絶秘石,升天附加的绝秘石
2536,昇天付加の極秘石,升天附加的极秘石
2537,絶頂付加の秘石,绝顶附加的秘石
2538,絶頂付加の大秘石,绝顶附加的大秘石
2539,絶頂付加の超秘石,绝顶附加的超秘石
2540,絶頂付加の絶秘石,绝顶附加的绝秘石
2541,絶頂付加の極秘石,绝顶附加的极秘石
2542,毒付加の秘石,毒附加的秘石
2543,毒付加の大秘石,毒附加的大秘石
2544,毒付加の超秘石,毒附加的超秘石
2545,毒付加の絶秘石,毒附加的绝秘石
2546,毒付加の極秘石,毒附加的极秘石
2547,暗闇付加の秘石,黑暗附加的秘石
2548,暗闇付加の大秘石,黑暗附加的大秘石
2549,暗闇付加の超秘石,黑暗附加的超秘石
2550,暗闇付加の絶秘石,黑暗附加的绝秘石
2551,暗闇付加の極秘石,黑暗附加的极秘石
2552,沈黙付加の秘石,沉默附加的秘石
2553,沈黙付加の大秘石,沉默附加的大秘石
2554,沈黙付加の超秘石,沉默附加的超秘石
2555,沈黙付加の絶秘石,沉默附加的绝秘石
2556,沈黙付加の極秘石,沉默附加的极秘石
2557,混乱付加の秘石,混乱附加的秘石
2558,混乱付加の大秘石,混乱附加的大秘石
2559,混乱付加の超秘石,混乱附加的超秘石
