"产物ID","产物名称","产物种类","配方ID","合成方案","中文合成方案","中文产物名称"
"2729","淫技の絶秘石","物品","3197","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 2728「淫技の大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 2728「淫技的大秘石」×2","淫技的绝秘石"
"2733","盗賊技使用可能の超秘石","物品","3354","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1652「シーフの悟り・盗賊技編」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1652「盗贼的领悟・盗贼技篇」×1","可以使用盗贼技的超秘石"
"2734","忍術使用可能の超秘石","物品","3355","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1653「忍者の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1653「忍者的领悟」×1","可以使用忍术的超秘石"
"2735","海賊技使用可能の超秘石","物品","3356","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1654「海賊の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1654「海贼的领悟」×1","可以使用海贼技的超秘石"
"2736","商技使用可能の超秘石","物品","3357","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1655「商人の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1655「商人的领悟」×1","可以使用商技的超秘石"
"2737","EXアイテム使用可能の超秘石","物品","3358","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1656「アイテム使いの悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1656「物品使用者的领悟」×1","可以使用EX物品的超秘石"
"2738","オラクル使用可能の超秘石","物品","3359","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1657「ギャンブラーの悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1657「赌徒的领悟」×1","可以使用神谕的超秘石"
"2739","踊る使用可能の超秘石","物品","3092","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1658「踊り子の悟り・踊り編」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1658「舞者的领悟・舞蹈篇」×1","可以使用舞蹈的超秘石"
"2740","歌う使用可能の超秘石","物品","3093","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1659「吟遊詩人の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1659「吟游诗人的领悟」×1","可以使用唱歌的超秘石"
"2741","話す使用可能の超秘石","物品","3094","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1660「話術士の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1660「话术士的领悟」×1","可以使用交谈的超秘石"
"2742","マキナ使用可能の超秘石","物品","3095","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1664「技師の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1664「技师的领悟」×1","可以使用器械的超秘石"
"2743","料理使用可能の超秘石","物品","3096","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1665「料理人の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1665「料理人的领悟」×1","可以使用料理的超秘石"
"2744","医術使用可能の超秘石","物品","3097","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1666「医者の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1666「医生的领悟」×1","可以使用医术的超秘石"
"2745","御奉仕使用可能の超秘石","物品","3098","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1667「メイドの悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1667「女仆的领悟」×1","可以使用侍奉的超秘石"
"2746","王技使用可能の超秘石","物品","3099","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1668「王の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1668「王的领悟」×1","王技可用的超秘石"
"2747","勇者技使用可能の超秘石","物品","3100","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1669「勇者の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1669「勇者的领悟」×1","勇者技可用的超秘石"
"2748","淫技使用可能の超秘石","物品","3101","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1670「娼婦の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1670「娼妇的领悟」×1","淫技可用的超秘石"
"2834","MPの大秘石","物品","1897","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2833「MPの秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2833「MP的秘石」×2","MP的大秘石"
"2835","MPの超秘石","物品","3020","金币：10000；材料：物品 ID 93「空の超秘石」×1；物品 ID 2834「MPの大秘石」×2","金币：10000；材料：物品 ID 93「空的超秘石」×1；物品 ID 2834「MP的大秘石」×2","MP的超秘石"
"2836","MPの絶秘石","物品","3335","金币：60000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 2835「MPの超秘石」×2","金币：60000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 2835「MP的超秘石」×2","MP的绝秘石"
"2837","MPの極秘石","物品","3362","金币：200000；材料：物品 ID 95「空の極秘石」×1；物品 ID 2836「MPの絶秘石」×2","金币：200000；材料：物品 ID 95「空的极秘石」×1；物品 ID 2836「MP的绝秘石」×2","MP的极秘石"
"2844","魔力の大秘石","物品","1900","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2843「魔力の秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2843「魔力的秘石」×2","魔力的大秘石"
"2845","魔力の超秘石","物品","3024","金币：10000；材料：物品 ID 93「空の超秘石」×1；物品 ID 2844「魔力の大秘石」×2","金币：10000；材料：物品 ID 93「空的超秘石」×1；物品 ID 2844「魔力的大秘石」×2","魔力的超秘石"
"2846","魔力の絶秘石","物品","3339","金币：60000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 2845「魔力の超秘石」×2","金币：60000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 2845「魔力的超秘石」×2","魔力的绝秘石"
"2847","魔力の極秘石","物品","3366","金币：200000；材料：物品 ID 95「空の極秘石」×1；物品 ID 2846「魔力の絶秘石」×2","金币：200000；材料：物品 ID 95「空的极秘石」×1；物品 ID 2846「魔力的绝秘石」×2","魔力的极秘石"
"2859","快楽強化の大秘石","物品","1924","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2858「快楽強化の秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2858「快乐强化的秘石」×2","快乐强化的大秘石"
"2860","快楽強化の絶秘石","物品","3153","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 2859「快楽強化の大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 2859「快乐强化的大秘石」×2","快乐强化的绝秘石"
"2863","炎強化の秘石","物品","1496","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 53「赤熱紅炎石」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 53「赤热红炎石」×1","炎强化的秘石"
"2864","炎強化の大秘石","物品","1543","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2863「炎強化の秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2863「炎强化的秘石」×2","炎强化的大秘石"
"2865","炎強化の絶秘石","物品","3154","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 2864「炎強化の大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 2864「炎强化的大秘石」×2","炎强化的绝秘石"
"2868","氷強化の秘石","物品","1497","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 57「凍結蒼氷石」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 57「冻结苍冰石」×1","冰强化的秘石"
"2869","氷強化の大秘石","物品","1544","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2868「氷強化の秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2868「冰强化的秘石」×2","冰强化的大秘石"
"2870","氷強化の絶秘石","物品","3155","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 2869「氷強化の大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 2869「冰强化的大秘石」×2","冰强化的绝秘石"
"2873","雷強化の秘石","物品","1498","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 61「電光黄雷石」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 61「电光黄雷石」×1","雷强化的秘石"
"2874","雷強化の大秘石","物品","1545","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2873「雷強化の秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2873「雷强化的秘石」×2","雷强化的大秘石"
"2875","雷強化の絶秘石","物品","3156","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 2874「雷強化の大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 2874「雷强化的大秘石」×2","雷强化的绝秘石"
"2878","風強化の秘石","物品","1499","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 65「疾風緑風石」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 65「疾风绿风石」×1","风强化的秘石"
"2879","風強化の大秘石","物品","1546","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2878「風強化の秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2878「风强化的秘石」×2","风强化的大秘石"
"2880","風強化の絶秘石","物品","3157","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 2879「風強化の大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 2879「风强化的大秘石」×2","风强化的绝秘石"
"2883","土強化の秘石","物品","1500","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 69「土流橙土石」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 69「土流橙土石」×1","土强化的秘石"
"2884","土強化の大秘石","物品","1547","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2883「土強化の秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2883「土强化的秘石」×2","土强化的大秘石"
"2885","土強化の絶秘石","物品","3158","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 2884「土強化の大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 2884「土强化的大秘石」×2","土强化的绝秘石"
"2888","水強化の秘石","物品","1501","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 73「激流青水石」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 73「激流青水石」×1","水强化的秘石"
"2889","水強化の大秘石","物品","1548","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2888「水強化の秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2888「水强化的秘石」×2","水强化的大秘石"
"2890","水強化の絶秘石","物品","3159","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 2889「水強化の大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 2889「水强化的大秘石」×2","水强化的绝秘石"
"2893","聖強化の秘石","物品","1502","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 77「天空白聖石」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 77「天空白圣石」×1","圣强化的秘石"
"2894","聖強化の大秘石","物品","1549","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2893「聖強化の秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2893「圣强化的秘石」×2","圣强化的大秘石"
