"产物ID","产物名称","产物种类","配方ID","合成方案","中文合成方案","中文产物名称"
"582","エルフィンキュート","武器","520","金币：7900；材料：武器 ID 559「魅惑の弓矢」×1；物品 ID 251「妖艶なる尻尾」×1","金币：7900；材料：武器 ID 559「魅惑之弓箭」×1；物品 ID 251「妖艳的尾巴」×1","精灵芬芳"
"585","与一の弓・降魔","武器","544","金币：10000；材料：武器 ID 571「与一の弓・入滅」×1；物品 ID 257「偉大なる花びら」×1","金币：10000；材料：武器 ID 571「与一之弓・入灭」×1；物品 ID 257「伟大的花瓣」×1","与一之弓・降魔"
"586","エルフィンバースト","武器","545","金币：10000；材料：武器 ID 582「エルフィンキュート」×1；物品 ID 254「強靱なる蛇尾」×1","金币：10000；材料：武器 ID 582「精灵芬芳」×1；物品 ID 254「坚韧的蛇尾」×1","精灵爆发"
"587","神罰の弓","武器","624","金币：11200；材料：武器 ID 581「天罰の弓」×1；物品 ID 262「神々しい花びら」×1","金币：11200；材料：武器 ID 581「天罚之弓」×1；物品 ID 262「神圣花瓣」×1","神罚之弓"
"590","小悪魔の鞭","武器","9","金币：18；材料：武器 ID 589「いばらの鞭」×1；物品 ID 162「インプの尻尾」×1","金币：18；材料：武器 ID 589「荆棘之鞭」×1；物品 ID 162「小恶魔的尾巴」×1","小恶魔之鞭"
"595","ビーストラバー","武器","95","金币：150；材料：武器 ID 594「ビーストキラー」×1；物品 ID 181「淫魔の尻尾」×1","金币：150；材料：武器 ID 594「野兽杀手」×1；物品 ID 181「淫魔的尾巴」×1","兽行鞭"
"596","テンタクルウィップ","武器","124","金币：230；材料：武器 ID 593「ゴールドビュート」×1；物品 ID 179「あやしい触手」×1","金币：230；材料：武器 ID 593「黄金鞭」×1；物品 ID 179「诡异的触手」×1","触手鞭"
"599","テンタクルウィップX","武器","190","金币：600；材料：武器 ID 596「テンタクルウィップ」×1；物品 ID 190「スキュラの触手」×1","金币：600；材料：武器 ID 596「触手鞭」×1；物品 ID 190「斯库拉的触手」×1","触手鞭X"
"601","テンタクルウィップXX","武器","231","金币：350；材料：武器 ID 599「テンタクルウィップX」×1；物品 ID 202「巻き付く触手」×1","金币：350；材料：武器 ID 599「触手鞭X」×1；物品 ID 202「缠绕的触手」×1","触手鞭XX"
"604","蛇妖鞭","武器","280","金币：580；材料：武器 ID 601「テンタクルウィップXX」×1；物品 ID 211「魔性の蛇尾」×1","金币：580；材料：武器 ID 601「触手鞭XX」×1；物品 ID 211「魔性的蛇尾」×1","蛇妖鞭"
"606","竜妖鞭","武器","342","金币：890；材料：武器 ID 604「蛇妖鞭」×1；物品 ID 223「竜の牙」×1","金币：890；材料：武器 ID 604「蛇妖鞭」×1；物品 ID 223「龙的牙齿」×1","龙妖鞭"
"608","グレイプニル・インフ","武器","369","金币：1300；材料：武器 ID 605「グレイプニル」×1；物品 ID 222「艶めかしい尻尾」×1","金币：1300；材料：武器 ID 605「格雷普尼尔」×1；物品 ID 222「艳丽的尾巴」×1","格雷普尼尔・因夫"
"610","烈火竜鞭","武器","426","金币：1900；材料：武器 ID 606「竜妖鞭」×1；物品 ID 53「赤熱紅炎石」×1","金币：1900；材料：武器 ID 606「龙妖鞭」×1；物品 ID 53「赤热红炎石」×1","烈火龙鞭"
"612","破邪流星鞭","武器","485","金币：8500；材料：武器 ID 611「流星の鞭」×1；物品 ID 250「神代紙」×1","金币：8500；材料：武器 ID 611「流星制鞭」×1；物品 ID 250「神代纸」×1","破邪流星鞭"
"613","覇蛇流星鞭","武器","484","金币：8500；材料：武器 ID 611「流星の鞭」×1；物品 ID 245「覇蛇の蛇尾」×1","金币：8500；材料：武器 ID 611「流星制鞭」×1；物品 ID 245「霸蛇的蛇尾」×1","霸蛇流星鞭"
"614","グレイプニル・リリス","武器","521","金币：9000；材料：武器 ID 608「グレイプニル・インフ」×1；物品 ID 251「妖艶なる尻尾」×1","金币：9000；材料：武器 ID 608「格雷普尼尔・因夫」×1；物品 ID 251「妖艳的尾巴」×1","格雷普尼尔・莉莉丝"
"617","テンタクルウィップZXL","武器","546","金币：11700；材料：武器 ID 601「テンタクルウィップXX」×1；物品 ID 255「昂ぶる触手」×1","金币：11700；材料：武器 ID 601「触手鞭XX」×1；物品 ID 255「昂扬的触手」×1","触手鞭ZXL"
"620","三頭竜","武器","625","金币：13800；材料：武器 ID 602「ドラゴンテイル」×1；武器 ID 606「竜妖鞭」×1；物品 ID 264「オズマ細胞」×1","金币：13800；材料：武器 ID 602「龙尾鞭」×1；武器 ID 606「龙妖鞭」×1；物品 ID 264「奥兹玛细胞」×1","三头龙"
"624","風の竪琴","武器","28","金币：35；材料：武器 ID 623「鉄の竪琴」×1；物品 ID 63「風石」×1","金币：35；材料：武器 ID 623「铁制竖琴」×1；物品 ID 63「风石」×1","风的竖琴"
"626","エルフの竪琴","武器","52","金币：104；材料：武器 ID 625「金の竪琴」×1；物品 ID 170「涙の凝石」×1","金币：104；材料：武器 ID 625「金制竖琴」×1；物品 ID 170「泪之凝石」×1","精灵的竖琴"
"627","大地の竪琴","武器","74","金币：134；材料：武器 ID 625「金の竪琴」×1；物品 ID 67「土石」×1","金币：134；材料：武器 ID 625「金制竖琴」×1；物品 ID 67「土石」×1","大地的竖琴"
"628","水の竪琴","武器","96","金币：164；材料：武器 ID 625「金の竪琴」×1；物品 ID 71「水石」×1","金币：164；材料：武器 ID 625「金制竖琴」×1；物品 ID 71「水石」×1","水的竖琴"
"629","祝福の竪琴","武器","125","金币：184；材料：武器 ID 625「金の竪琴」×1；物品 ID 75「聖石」×1","金币：184；材料：武器 ID 625「金制竖琴」×1；物品 ID 75「圣石」×1","祝福的竖琴"
"631","奇跡の竪琴","武器","159","金币：330；材料：武器 ID 629「祝福の竪琴」×1；物品 ID 188「妖精のどんぐり」×1","金币：330；材料：武器 ID 629「祝福的竖琴」×1；物品 ID 188「妖精的橡果」×1","奇迹的竖琴"
"632","魔獣の竪琴","武器","160","金币：330；材料：武器 ID 630「ミスリルの竪琴」×1；物品 ID 189「猛牛の角」×1","金币：330；材料：武器 ID 630「秘银制竖琴」×1；物品 ID 189「猛牛之角」×1","魔兽的竖琴"
"633","ラミアの竪琴","武器","191","金币：450；材料：武器 ID 630「ミスリルの竪琴」×1；物品 ID 193「魅惑の蛇尾」×1","金币：450；材料：武器 ID 630「秘银制竖琴」×1；物品 ID 193「魅惑的蛇尾」×1","拉米亚的竖琴"
"634","スキュラの竪琴","武器","192","金币：450；材料：武器 ID 630「ミスリルの竪琴」×1；物品 ID 190「スキュラの触手」×1","金币：450；材料：武器 ID 630「秘银制竖琴」×1；物品 ID 190「斯库拉的触手」×1","斯库拉的竖琴"
"637","ねこまたのハープ","武器","257","金币：410；材料：武器 ID 632「魔獣の竪琴」×1；物品 ID 206「猫のヒゲ」×1","金币：410；材料：武器 ID 632「魔兽的竖琴」×1；物品 ID 206「猫的胡须」×1","猫又的竖琴"
"639","陰陽の竪琴","武器","281","金币：520；材料：武器 ID 638「竜鱗の竪琴」×1；物品 ID 210「妖怪の髪」×1","金币：520；材料：武器 ID 638「龙鳞制竖琴」×1；物品 ID 210「妖怪的头发」×1","阴阳的竖琴"
"640","スライムの竪琴","武器","320","金币：570；材料：武器 ID 638「竜鱗の竪琴」×1；物品 ID 218「ぐにゅぐにゅゼリー」×1","金币：570；材料：武器 ID 638「龙鳞制竖琴」×1；物品 ID 218「咕啾咕啾的果冻」×1","史莱姆的竖琴"
"641","ドラゴンの竪琴","武器","343","金币：620；材料：武器 ID 638「竜鱗の竪琴」×1；物品 ID 223「竜の牙」×1","金币：620；材料：武器 ID 638「龙鳞制竖琴」×1；物品 ID 223「龙的牙齿」×1","龙的竖琴"
"643","イリスの竪琴","武器","370","金币：950；材料：武器 ID 642「オリハルコンの竪琴」×1；物品 ID 225「イリス細胞」×1","金币：950；材料：武器 ID 642「奥利哈钢制竖琴」×1；物品 ID 225「伊莉丝细胞」×1","伊莉丝的竖琴"
"645","精霊のハープ","武器","406","金币：1550；材料：武器 ID 644「虹の竪琴」×1；物品 ID 65「疾風緑風石」×1；物品 ID 69「土流橙土石」×1；物品 ID 73「激流青水石」×1","金币：1550；材料：武器 ID 644「虹制竖琴」×1；物品 ID 65「疾风绿风石」×1；物品 ID 69「土流橙土石」×1；物品 ID 73「激流青水石」×1","精灵的竖琴"
"646","紅蓮の竪琴","武器","427","金币：1800；材料：武器 ID 644「虹の竪琴」×1；物品 ID 53「赤熱紅炎石」×1","金币：1800；材料：武器 ID 644「虹制竖琴」×1；物品 ID 53「赤热红炎石」×1","红莲的竖琴"
"647","イデアの竪琴","武器","446","金币：1950；材料：武器 ID 643「イリスの竪琴」×1；物品 ID 240「イデア細胞」×1","金币：1950；材料：武器 ID 643「伊莉丝的竖琴」×1；物品 ID 240「伊迪亚细胞」×1","伊迪亚的竖琴"
"650","堕天の竪琴","武器","486","金币：7400；材料：武器 ID 649「流星の竪琴」×1；物品 ID 252「奇跡の羽根」×1","金币：7400；材料：武器 ID 649「流星制竖琴」×1；物品 ID 252「奇迹的羽毛」×1","堕天竖琴"
"651","古代の竪琴","武器","487","金币：7400；材料：武器 ID 649「流星の竪琴」×1；物品 ID 243「禍々しい結晶」×1","金币：7400；材料：武器 ID 649「流星制竖琴」×1；物品 ID 243「不祥的结晶」×1","古代竖琴"
"654","アヌビス・スカラベ","武器","627","金币：10400；材料：武器 ID 648「アヌビスのハープ」×1；物品 ID 261「神蟲の鱗粉」×1","金币：10400；材料：武器 ID 648「阿努比斯的竖琴」×1；物品 ID 261「神虫鳞粉」×1","阿努比斯・斯克拉贝"
"655","大精霊のハープ","武器","628","金币：10400；材料：武器 ID 645「精霊のハープ」×1；物品 ID 271「天空の羽根」×1","金币：10400；材料：武器 ID 645「精灵的竖琴」×1；物品 ID 271「天空之羽」×1","大精灵之琴"
"658","おさかなブーメラン","武器","1","金币：17；材料：武器 ID 657「ブーメラン」×1；物品 ID 322「さかな」×1","金币：17；材料：武器 ID 657「回旋镖」×1；物品 ID 322「鱼」×1","鱼回旋镖"
"659","おさかなブーメラン改","武器","10","金币：20；材料：武器 ID 658「おさかなブーメラン」×1；物品 ID 160「ぷるぷるゼリー」×1","金币：20；材料：武器 ID 658「鱼回旋镖」×1；物品 ID 160「弹弹果冻」×1","鱼回旋镖改"
"663","おさかなブーメランカスタム","武器","53","金币：95；材料：武器 ID 659「おさかなブーメラン改」×1；物品 ID 169「不思議などんぐり」×1","金币：95；材料：武器 ID 659「鱼回旋镖改」×1；物品 ID 169「不可思议的橡果」×1","鱼回旋镖定制"
"664","珊瑚のブーメラン","武器","75","金币：104；材料：武器 ID 662「金のブーメラン」×1；物品 ID 171「綺麗な珊瑚」×1","金币：104；材料：武器 ID 662「金制回旋镖」×1；物品 ID 171「美丽的珊瑚」×1","珊瑚回旋镖"
"665","大自然のおさかなブーメラン","武器","97","金币：180；材料：武器 ID 663「おさかなブーメランカスタム」×1；物品 ID 63「風石」×1；物品 ID 67「土石」×1；物品 ID 71「水石」×1","金币：180；材料：武器 ID 663「鱼回旋镖定制」×1；物品 ID 63「风石」×1；物品 ID 67「土石」×1；物品 ID 71「水石」×1","大自然鱼回旋镖"
"667","大自然のおさかなブーメラン＋","武器","126","金币：270；材料：武器 ID 665「大自然のおさかなブーメラン」×1；物品 ID 177「にゅるにゅるゼリー」×1","金币：270；材料：武器 ID 665「大自然鱼回旋镖」×1；物品 ID 177「滑溜溜果冻」×1","大自然鱼回旋镖+"
"668","マキナブーメラン","武器","127","金币：250；材料：武器 ID 666「刃のブーメラン」×1；物品 ID 183「精巧な歯車」×1","金币：250；材料：武器 ID 666「刃之回旋镖」×1；物品 ID 183「精巧的齿轮」×1","器械回旋镖"
"671","大自然のおさかなブーメラン＋＋","武器","161","金币：430；材料：武器 ID 667「大自然のおさかなブーメラン＋」×1；物品 ID 188「妖精のどんぐり」×1","金币：430；材料：武器 ID 667「大自然鱼回旋镖+」×1；物品 ID 188「妖精的橡果」×1","大自然鱼回旋镖++"
"672","竜炎のブーメラン","武器","193","金币：460；材料：武器 ID 670「炎のブーメラン」×1；物品 ID 197「竜の鱗」×1","金币：460；材料：武器 ID 670「火焰回旋镖」×1；物品 ID 197「龙鳞」×1","龙炎回旋镖"
